sample,thin_sample,who,part,digits,value
51,51,monkeys,1,None,0.029691
51,51,monkeys,2,None,0.167253
52,52,monkeys,0,None,0.006792
52,52,monkeys,1,None,0.062760
52,52,monkeys,2,None,0.131667
53,53,monkeys,0,None,0.009787
53,53,monkeys,1,None,0.031505
53,53,monkeys,2,None,0.125070
54,54,monkeys,0,None,0.011292
54,54,monkeys,1,None,0.024862
54,54,monkeys,2,None,0.164489
55,55,monkeys,0,None,0.006432
55,55,monkeys,1,None,0.017731
55,55,monkeys,2,None,0.188279
56,56,monkeys,0,None,0.003941
56,56,monkeys,1,None,0.049816
56,56,monkeys,2,None,0.161558
57,57,monkeys,0,None,0.006376
57,57,monkeys,1,None,0.023775
57,57,monkeys,2,None,0.161640
58,58,monkeys,0,None,0.011095
58,58,monkeys,1,None,0.025424
58,58,monkeys,2,None,0.149661
59,59,monkeys,0,None,0.010413
59,59,monkeys,1,None,0.057422
59,59,monkeys,2,None,0.176072
60,60,monkeys,0,None,0.007367
60,60,monkeys,1,None,0.024961
60,60,monkeys,2,None,0.207222
61,61,monkeys,0,None,0.006631
61,61,monkeys,1,None,0.022974
61,61,monkeys,2,None,0.162882
62,62,monkeys,0,None,0.004685
62,62,monkeys,1,None,0.040959
62,62,monkeys,2,None,0.182033
63,63,monkeys,0,None,0.004543
63,63,monkeys,1,None,0.041686
63,63,monkeys,2,None,0.184327
64,64,monkeys,0,None,0.014637
64,64,monkeys,1,None,0.051388
64,64,monkeys,2,None,0.195039
65,65,monkeys,0,None,0.020134
65,65,monkeys,1,None,0.026949
65,65,monkeys,2,None,0.173603
66,66,monkeys,0,None,0.004123
66,66,monkeys,1,None,0.019116
66,66,monkeys,2,None,0.146896
67,67,monkeys,0,None,0.034914
67,67,monkeys,1,None,0.037325
67,67,monkeys,2,None,0.164696
68,68,monkeys,0,None,0.009687
68,68,monkeys,1,None,0.034114
68,68,monkeys,2,None,0.151368
69,69,monkeys,0,None,0.003960
69,69,monkeys,1,None,0.030366
69,69,monkeys,2,None,0.171848
70,70,monkeys,0,None,0.008279
70,70,monkeys,1,None,0.021414
70,70,monkeys,2,None,0.200192
71,71,monkeys,0,None,0.019523
71,71,monkeys,1,None,0.028428
71,71,monkeys,2,None,0.214971
72,72,monkeys,0,None,0.006725
72,72,monkeys,1,None,0.056128
72,72,monkeys,2,None,0.204612
73,73,monkeys,0,None,0.008575
73,73,monkeys,1,None,0.055940
73,73,monkeys,2,None,0.228434
74,74,monkeys,0,None,0.013409
74,74,monkeys,1,None,0.066277
74,74,monkeys,2,None,0.214236
75,75,monkeys,0,None,0.007500
75,75,monkeys,1,None,0.034487
75,75,monkeys,2,None,0.221411
76,76,monkeys,0,None,0.001222
76,76,monkeys,1,None,0.038054
76,76,monkeys,2,None,0.221024
