sample,thin_sample,who,part,which,forward,value
2,2,monkeys,2,OMCM,0.180460858076,0.142520
2,2,monkeys,2,CMCM,0.180460858076,0.000006
2,2,monkeys,2,OOCM,0.180460858076,0.114283
2,2,monkeys,2,OCOM,0.180460858076,0.141239
2,2,monkeys,2,OOMM,0.180460858076,0.489853
2,2,monkeys,2,CCMM,0.180460858076,0.000060
2,2,monkeys,2,OCCM,0.180460858076,0.110925
2,2,monkeys,2,OMOM,0.180460858076,0.000286
2,2,monkeys,2,CCOM,0.180460858076,0.000000
2,2,monkeys,2,COCM,0.180460858076,0.000232
2,2,monkeys,2,COOM,0.180460858076,0.000459
3,3,monkeys,0,CMOM,0.00981557963494,0.000025
3,3,monkeys,0,OMCM,0.00981557963494,0.116646
3,3,monkeys,0,CMCM,0.00981557963494,0.000012
3,3,monkeys,0,OOCM,0.00981557963494,0.023898
3,3,monkeys,0,OCOM,0.00981557963494,0.006046
3,3,monkeys,0,OOMM,0.00981557963494,0.007297
3,3,monkeys,0,CCMM,0.00981557963494,0.000000
3,3,monkeys,0,OCCM,0.00981557963494,0.009053
3,3,monkeys,0,OMOM,0.00981557963494,0.807464
3,3,monkeys,0,CCOM,0.00981557963494,0.000287
3,3,monkeys,0,COCM,0.00981557963494,0.000000
3,3,monkeys,0,COOM,0.00981557963494,0.029270
3,3,monkeys,1,CMOM,0.0342629780632,0.033860
3,3,monkeys,1,OMCM,0.0342629780632,0.179626
3,3,monkeys,1,CMCM,0.0342629780632,0.000000
3,3,monkeys,1,OOCM,0.0342629780632,0.410378
3,3,monkeys,1,OCOM,0.0342629780632,0.012032
3,3,monkeys,1,OOMM,0.0342629780632,0.227287
3,3,monkeys,1,CCMM,0.0342629780632,0.000000
3,3,monkeys,1,OCCM,0.0342629780632,0.000485
3,3,monkeys,1,OMOM,0.0342629780632,0.136320
3,3,monkeys,1,CCOM,0.0342629780632,0.000000
3,3,monkeys,1,COCM,0.0342629780632,0.000000
3,3,monkeys,1,COOM,0.0342629780632,0.000012
3,3,monkeys,2,CMOM,0.180460858076,0.001045
3,3,monkeys,2,OMCM,0.180460858076,0.234555
3,3,monkeys,2,CMCM,0.180460858076,0.000118
3,3,monkeys,2,OOCM,0.180460858076,0.061169
3,3,monkeys,2,OCOM,0.180460858076,0.104463
3,3,monkeys,2,OOMM,0.180460858076,0.570037
3,3,monkeys,2,CCMM,0.180460858076,0.004373
3,3,monkeys,2,OCCM,0.180460858076,0.000259
3,3,monkeys,2,OMOM,0.180460858076,0.020909
3,3,monkeys,2,CCOM,0.180460858076,0.000000
3,3,monkeys,2,COCM,0.180460858076,0.000823
3,3,monkeys,2,COOM,0.180460858076,0.002249
4,4,monkeys,0,CMOM,0.00981557963494,0.011250
4,4,monkeys,0,OMCM,0.00981557963494,0.136168
4,4,monkeys,0,CMCM,0.00981557963494,0.000439
4,4,monkeys,0,OOCM,0.00981557963494,0.113945
4,4,monkeys,0,OCOM,0.00981557963494,0.040761
4,4,monkeys,0,OOMM,0.00981557963494,0.076240
4,4,monkeys,0,CCMM,0.00981557963494,0.000644
4,4,monkeys,0,OCCM,0.00981557963494,0.003445
4,4,monkeys,0,OMOM,0.00981557963494,0.612683
4,4,monkeys,0,CCOM,0.00981557963494,0.000086
4,4,monkeys,0,COCM,0.00981557963494,0.002496
4,4,monkeys,0,COOM,0.00981557963494,0.001843
4,4,monkeys,1,CMOM,0.0342629780632,0.000112
