sample,thin_sample,who,part,which,forward,value
0,0,tsimane,0,CMOM,0.013313474405,0.056837
0,0,tsimane,0,OMCM,0.013313474405,0.000936
0,0,tsimane,0,CMCM,0.013313474405,0.038196
0,0,tsimane,0,OOCM,0.013313474405,0.500687
0,0,tsimane,0,OCOM,0.013313474405,0.027087
0,0,tsimane,0,OOMM,0.013313474405,0.201699
0,0,tsimane,0,CCMM,0.013313474405,0.041945
0,0,tsimane,0,OCCM,0.013313474405,0.000000
0,0,tsimane,0,OMOM,0.013313474405,0.000055
0,0,tsimane,0,CCOM,0.013313474405,0.000015
0,0,tsimane,0,COCM,0.013313474405,0.012316
0,0,tsimane,0,COOM,0.013313474405,0.120225
0,0,tsimane,1,CMOM,0.0119281946821,0.004200
0,0,tsimane,1,OMCM,0.0119281946821,0.000061
0,0,tsimane,1,CMCM,0.0119281946821,0.033458
0,0,tsimane,1,OOCM,0.0119281946821,0.090372
0,0,tsimane,1,OCOM,0.0119281946821,0.010116
0,0,tsimane,1,OOMM,0.0119281946821,0.656565
0,0,tsimane,1,CCMM,0.0119281946821,0.013220
0,0,tsimane,1,OCCM,0.0119281946821,0.024057
0,0,tsimane,1,OMOM,0.0119281946821,0.128994
0,0,tsimane,1,CCOM,0.0119281946821,0.000000
0,0,tsimane,1,COCM,0.0119281946821,0.000000
0,0,tsimane,1,COOM,0.0119281946821,0.038958
0,0,tsimane,2,CMOM,0.0130394814288,0.001671
0,0,tsimane,2,OMCM,0.0130394814288,0.006404
0,0,tsimane,2,CMCM,0.0130394814288,0.197755
0,0,tsimane,2,OOCM,0.0130394814288,0.270695
0,0,tsimane,2,OCOM,0.0130394814288,0.002304
0,0,tsimane,2,OOMM,0.0130394814288,0.343077
0,0,tsimane,2,CCMM,0.0130394814288,0.016064
0,0,tsimane,2,OCCM,0.0130394814288,0.000497
0,0,tsimane,2,OMOM,0.0130394814288,0.069082
0,0,tsimane,2,CCOM,0.0130394814288,0.009165
0,0,tsimane,2,COCM,0.0130394814288,0.063901
0,0,tsimane,2,COOM,0.0130394814288,0.019385
0,0,tsimane,3,CMOM,0.0137011565204,0.008262
0,0,tsimane,3,OMCM,0.0137011565204,0.016681
0,0,tsimane,3,CMCM,0.0137011565204,0.014894
0,0,tsimane,3,OOCM,0.0137011565204,0.077914
0,0,tsimane,3,OCOM,0.0137011565204,0.009072
0,0,tsimane,3,OOMM,0.0137011565204,0.835143
0,0,tsimane,3,CCMM,0.0137011565204,0.016547
0,0,tsimane,3,OCCM,0.0137011565204,0.007288
0,0,tsimane,3,OMOM,0.0137011565204,0.010488
0,0,tsimane,3,CCOM,0.0137011565204,0.000000
0,0,tsimane,3,COCM,0.0137011565204,0.000087
0,0,tsimane,3,COOM,0.0137011565204,0.003626
0,0,tsimane,4,CMOM,0.0155741447476,0.009748
0,0,tsimane,4,OMCM,0.0155741447476,0.237946
0,0,tsimane,4,CMCM,0.0155741447476,0.178558
0,0,tsimane,4,OOCM,0.0155741447476,0.037267
0,0,tsimane,4,OCOM,0.0155741447476,0.113697
0,0,tsimane,4,OOMM,0.0155741447476,0.214429
0,0,tsimane,4,CCMM,0.0155741447476,0.051013
0,0,tsimane,4,OCCM,0.0155741447476,0.000106
0,0,tsimane,4,OMOM,0.0155741447476,0.025716
0,0,tsimane,4,CCOM,0.0155741447476,0.004640
0,0,tsimane,4,COCM,0.0155741447476,0.029634
0,0,tsimane,4,COOM,0.0155741447476,0.097245
0,0,tsimane,5,CMOM,0.0135820473833,0.002658
0,0,tsimane,5,OMCM,0.0135820473833,0.008707
0,0,tsimane,5,CMCM,0.0135820473833,0.000824
0,0,tsimane,5,OOCM,0.0135820473833,0.388836
0,0,tsimane,5,OCOM,0.0135820473833,0.189572
0,0,tsimane,5,OOMM,0.0135820473833,0.399767
0,0,tsimane,5,CCMM,0.0135820473833,0.001216
0,0,tsimane,5,OCCM,0.0135820473833,0.001072
0,0,tsimane,5,OMOM,0.0135820473833,0.000355
0,0,tsimane,5,CCOM,0.0135820473833,0.006897
0,0,tsimane,5,COCM,0.0135820473833,0.000002
0,0,tsimane,5,COOM,0.0135820473833,0.000092
0,0,tsimane,6,CMOM,0.0129946825837,0.000021
0,0,tsimane,6,OMCM,0.0129946825837,0.000466
0,0,tsimane,6,CMCM,0.0129946825837,0.059018
0,0,tsimane,6,OOCM,0.0129946825837,0.065048
0,0,tsimane,6,OCOM,0.0129946825837,0.038568
0,0,tsimane,6,OOMM,0.0129946825837,0.790381
0,0,tsimane,6,CCMM,0.0129946825837,0.029248
0,0,tsimane,6,OCCM,0.0129946825837,0.000822
0,0,tsimane,6,OMOM,0.0129946825837,0.006585
0,0,tsimane,6,CCOM,0.0129946825837,0.004915
0,0,tsimane,6,COCM,0.0129946825837,0.003894
0,0,tsimane,6,COOM,0.0129946825837,0.001033
0,0,tsimane,7,CMOM,0.0136170977503,0.017429
0,0,tsimane,7,OMCM,0.0136170977503,0.022264
0,0,tsimane,7,CMCM,0.0136170977503,0.005196
0,0,tsimane,7,OOCM,0.0136170977503,0.364495
