sample,thin_sample,who,which,forward,value
42,42,kids,OOMM,None,0.189003
42,42,kids,CCMM,None,0.049269
42,42,kids,OCCM,None,0.040365
42,42,kids,OMOM,None,0.049372
42,42,kids,CCOM,None,0.072818
42,42,kids,COCM,None,0.034150
42,42,kids,COOM,None,0.060030
43,43,kids,CMOM,None,0.046030
43,43,kids,OMCM,None,0.032541
43,43,kids,CMCM,None,0.049428
43,43,kids,OOCM,None,0.266832
43,43,kids,OCOM,None,0.105673
43,43,kids,OOMM,None,0.198268
43,43,kids,CCMM,None,0.033392
43,43,kids,OCCM,None,0.041490
43,43,kids,OMOM,None,0.058665
43,43,kids,CCOM,None,0.056115
43,43,kids,COCM,None,0.027287
43,43,kids,COOM,None,0.084279
44,44,kids,CMOM,None,0.051561
44,44,kids,OMCM,None,0.045345
44,44,kids,CMCM,None,0.037497
44,44,kids,OOCM,None,0.247998
44,44,kids,OCOM,None,0.072913
44,44,kids,OOMM,None,0.257067
44,44,kids,CCMM,None,0.050281
44,44,kids,OCCM,None,0.031776
44,44,kids,OMOM,None,0.033945
44,44,kids,CCOM,None,0.073209
44,44,kids,COCM,None,0.027307
44,44,kids,COOM,None,0.071101
45,45,kids,CMOM,None,0.046862
45,45,kids,OMCM,None,0.032356
45,45,kids,CMCM,None,0.032568
45,45,kids,OOCM,None,0.298258
45,45,kids,OCOM,None,0.069034
45,45,kids,OOMM,None,0.259143
45,45,kids,CCMM,None,0.031572
45,45,kids,OCCM,None,0.047338
45,45,kids,OMOM,None,0.045817
45,45,kids,CCOM,None,0.051210
45,45,kids,COCM,None,0.024970
45,45,kids,COOM,None,0.060873
46,46,kids,CMOM,None,0.035677
46,46,kids,OMCM,None,0.054809
46,46,kids,CMCM,None,0.047822
46,46,kids,OOCM,None,0.332919
46,46,kids,OCOM,None,0.063814
46,46,kids,OOMM,None,0.229946
46,46,kids,CCMM,None,0.039752
46,46,kids,OCCM,None,0.026510
46,46,kids,OMOM,None,0.043393
46,46,kids,CCOM,None,0.039659
46,46,kids,COCM,None,0.045870
46,46,kids,COOM,None,0.039828
47,47,kids,CMOM,None,0.022761
47,47,kids,OMCM,None,0.039851
47,47,kids,CMCM,None,0.052626
47,47,kids,OOCM,None,0.344414
47,47,kids,OCOM,None,0.089725
47,47,kids,OOMM,None,0.237415
47,47,kids,CCMM,None,0.037203
47,47,kids,OCCM,None,0.031582
47,47,kids,OMOM,None,0.031420
47,47,kids,CCOM,None,0.037682
47,47,kids,COCM,None,0.030302
47,47,kids,COOM,None,0.045017
48,48,kids,CMOM,None,0.031106
48,48,kids,OMCM,None,0.053486
48,48,kids,CMCM,None,0.039551
48,48,kids,OOCM,None,0.279403
48,48,kids,OCOM,None,0.071250
48,48,kids,OOMM,None,0.301014
48,48,kids,CCMM,None,0.041773
48,48,kids,OCCM,None,0.025014
48,48,kids,OMOM,None,0.028740
48,48,kids,CCOM,None,0.038898
48,48,kids,COCM,None,0.036676
48,48,kids,COOM,None,0.053090
49,49,kids,CMOM,None,0.030898
49,49,kids,OMCM,None,0.036230
49,49,kids,CMCM,None,0.040605
49,49,kids,OOCM,None,0.234993
49,49,kids,OCOM,None,0.085764
49,49,kids,OOMM,None,0.373880
49,49,kids,CCMM,None,0.035834
49,49,kids,OCCM,None,0.025612
49,49,kids,OMOM,None,0.027042
49,49,kids,CCOM,None,0.032246
49,49,kids,COCM,None,0.034047
49,49,kids,COOM,None,0.042848
50,50,kids,CMOM,None,0.031489
50,50,kids,OMCM,None,0.057099
50,50,kids,CMCM,None,0.048347
50,50,kids,OOCM,None,0.245663
50,50,kids,OCOM,None,0.081733
50,50,kids,OOMM,None,0.268316
50,50,kids,CCMM,None,0.040881
50,50,kids,OCCM,None,0.051084
50,50,kids,OMOM,None,0.050852
50,50,kids,CCOM,None,0.033390
50,50,kids,COCM,None,0.027331
50,50,kids,COOM,None,0.063815
51,51,kids,CMOM,None,0.021628
51,51,kids,OMCM,None,0.071566
51,51,kids,CMCM,None,0.049634
51,51,kids,OOCM,None,0.284491
51,51,kids,OCOM,None,0.084423
51,51,kids,OOMM,None,0.244372
51,51,kids,CCMM,None,0.043320
51,51,kids,OCCM,None,0.034273
51,51,kids,OMOM,None,0.038165
51,51,kids,CCOM,None,0.033979
51,51,kids,COCM,None,0.043768
51,51,kids,COOM,None,0.050380
52,52,kids,CMOM,None,0.021950
52,52,kids,OMCM,None,0.040612
52,52,kids,CMCM,None,0.042106
52,52,kids,OOCM,None,0.292936
52,52,kids,OCOM,None,0.074163
52,52,kids,OOMM,None,0.263690
52,52,kids,CCMM,None,0.054601
52,52,kids,OCCM,None,0.028837
52,52,kids,OMOM,None,0.041467
52,52,kids,CCOM,None,0.034780
52,52,kids,COCM,None,0.032867
52,52,kids,COOM,None,0.071991
53,53,kids,CMOM,None,0.022215
53,53,kids,OMCM,None,0.071392
53,53,kids,CMCM,None,0.052456
53,53,kids,OOCM,None,0.290079
53,53,kids,OCOM,None,0.046754
53,53,kids,OOMM,None,0.317997
53,53,kids,CCMM,None,0.034331
53,53,kids,OCCM,None,0.019387
53,53,kids,OMOM,None,0.036083
53,53,kids,CCOM,None,0.033565
53,53,kids,COCM,None,0.022844
53,53,kids,COOM,None,0.052897
54,54,kids,CMOM,None,0.029589
54,54,kids,OMCM,None,0.077628
54,54,kids,CMCM,None,0.039901
54,54,kids,OOCM,None,0.263991
54,54,kids,OCOM,None,0.041320
54,54,kids,OOMM,None,0.336162
54,54,kids,CCMM,None,0.030084
54,54,kids,OCCM,None,0.032009
54,54,kids,OMOM,None,0.032120
54,54,kids,CCOM,None,0.036200
54,54,kids,COCM,None,0.027008
54,54,kids,COOM,None,0.053987
55,55,kids,CMOM,None,0.026740
55,55,kids,OMCM,None,0.073517
55,55,kids,CMCM,None,0.053965
55,55,kids,OOCM,None,0.201960
55,55,kids,OCOM,None,0.061079
55,55,kids,OOMM,None,0.324630
55,55,kids,CCMM,None,0.034686
55,55,kids,OCCM,None,0.039527
55,55,kids,OMOM,None,0.056499
55,55,kids,CCOM,None,0.058737
55,55,kids,COCM,None,0.026686
55,55,kids,COOM,None,0.041975
56,56,kids,CMOM,None,0.029851
56,56,kids,OMCM,None,0.048020
56,56,kids,CMCM,None,0.062671
56,56,kids,OOCM,None,0.298337
56,56,kids,OCOM,None,0.067891
56,56,kids,OOMM,None,0.241265
56,56,kids,CCMM,None,0.037610
56,56,kids,OCCM,None,0.040758
56,56,kids,OMOM,None,0.063609
56,56,kids,CCOM,None,0.049160
56,56,kids,COCM,None,0.027700
56,56,kids,COOM,None,0.033129
57,57,kids,CMOM,None,0.029102
57,57,kids,OMCM,None,0.054357
57,57,kids,CMCM,None,0.043419
57,57,kids,OOCM,None,0.278128
57,57,kids,OCOM,None,0.080472
57,57,kids,OOMM,None,0.286415
57,57,kids,CCMM,None,0.030424
57,57,kids,OCCM,None,0.034799
57,57,kids,OMOM,None,0.046691
57,57,kids,CCOM,None,0.043219
57,57,kids,COCM,None,0.023553
57,57,kids,COOM,None,0.049422
58,58,kids,CMOM,None,0.022588
58,58,kids,OMCM,None,0.066310
58,58,kids,CMCM,None,0.052558
58,58,kids,OOCM,None,0.246456
58,58,kids,OCOM,None,0.074592
58,58,kids,OOMM,None,0.326689
58,58,kids,CCMM,None,0.030390
58,58,kids,OCCM,None,0.035627
58,58,kids,OMOM,None,0.047528
58,58,kids,CCOM,None,0.038379
58,58,kids,COCM,None,0.026107
58,58,kids,COOM,None,0.032776
59,59,kids,CMOM,None,0.033659
59,59,kids,OMCM,None,0.066940
59,59,kids,CMCM,None,0.056279
59,59,kids,OOCM,None,0.240037
59,59,kids,OCOM,None,0.092734
59,59,kids,OOMM,None,0.241867
59,59,kids,CCMM,None,0.041813
59,59,kids,OCCM,None,0.022763
59,59,kids,OMOM,None,0.072322
59,59,kids,CCOM,None,0.049744
59,59,kids,COCM,None,0.031534
59,59,kids,COOM,None,0.050309
60,60,kids,CMOM,None,0.043728
60,60,kids,OMCM,None,0.056577
60,60,kids,CMCM,None,0.044197
60,60,kids,OOCM,None,0.265730
60,60,kids,OCOM,None,0.097781
60,60,kids,OOMM,None,0.243805
60,60,kids,CCMM,None,0.032765
60,60,kids,OCCM,None,0.030860
60,60,kids,OMOM,None,0.072932
60,60,kids,CCOM,None,0.038308
60,60,kids,COCM,None,0.020558
60,60,kids,COOM,None,0.052759
61,61,kids,CMOM,None,0.042629
61,61,kids,OMCM,None,0.071313
61,61,kids,CMCM,None,0.048513
61,61,kids,OOCM,None,0.250428
61,61,kids,OCOM,None,0.083973
61,61,kids,OOMM,None,0.237485
61,61,kids,CCMM,None,0.043495
