sample,thin_sample,who,part,which,forward,value
0,0,adults,0,CMOM,0.0157143954004,0.000000
0,0,adults,0,OMCM,0.0157143954004,0.000091
0,0,adults,0,CMCM,0.0157143954004,0.000278
0,0,adults,0,OOCM,0.0157143954004,0.081317
0,0,adults,0,OCOM,0.0157143954004,0.051222
0,0,adults,0,OOMM,0.0157143954004,0.862952
0,0,adults,0,CCMM,0.0157143954004,0.000160
0,0,adults,0,OCCM,0.0157143954004,0.000000
0,0,adults,0,OMOM,0.0157143954004,0.000000
0,0,adults,0,CCOM,0.0157143954004,0.000000
0,0,adults,0,COCM,0.0157143954004,0.000000
0,0,adults,0,COOM,0.0157143954004,0.003980
0,0,adults,1,CMOM,0.0130882011997,0.005255
0,0,adults,1,OMCM,0.0130882011997,0.000000
0,0,adults,1,CMCM,0.0130882011997,0.008276
0,0,adults,1,OOCM,0.0130882011997,0.020914
0,0,adults,1,OCOM,0.0130882011997,0.000101
0,0,adults,1,OOMM,0.0130882011997,0.933569
0,0,adults,1,CCMM,0.0130882011997,0.000296
0,0,adults,1,OCCM,0.0130882011997,0.011421
0,0,adults,1,OMOM,0.0130882011997,0.000012
0,0,adults,1,CCOM,0.0130882011997,0.000031
0,0,adults,1,COCM,0.0130882011997,0.007253
0,0,adults,1,COOM,0.0130882011997,0.012873
0,0,adults,2,CMOM,0.0173950607417,0.000057
0,0,adults,2,OMCM,0.0173950607417,0.024329
0,0,adults,2,CMCM,0.0173950607417,0.000200
0,0,adults,2,OOCM,0.0173950607417,0.064685
0,0,adults,2,OCOM,0.0173950607417,0.006167
0,0,adults,2,OOMM,0.0173950607417,0.841654
0,0,adults,2,CCMM,0.0173950607417,0.058163
0,0,adults,2,OCCM,0.0173950607417,0.000244
0,0,adults,2,OMOM,0.0173950607417,0.000000
0,0,adults,2,CCOM,0.0173950607417,0.000000
0,0,adults,2,COCM,0.0173950607417,0.003723
0,0,adults,2,COOM,0.0173950607417,0.000778
0,0,adults,3,CMOM,0.0191343684501,0.000000
0,0,adults,3,OMCM,0.0191343684501,0.000000
0,0,adults,3,CMCM,0.0191343684501,0.002493
0,0,adults,3,OOCM,0.0191343684501,0.200567
0,0,adults,3,OCOM,0.0191343684501,0.000000
0,0,adults,3,OOMM,0.0191343684501,0.793345
0,0,adults,3,CCMM,0.0191343684501,0.000000
0,0,adults,3,OCCM,0.0191343684501,0.002601
0,0,adults,3,OMOM,0.0191343684501,0.000058
0,0,adults,3,CCOM,0.0191343684501,0.000804
0,0,adults,3,COCM,0.0191343684501,0.000000
0,0,adults,3,COOM,0.0191343684501,0.000131
0,0,adults,4,CMOM,0.0167835413387,0.000003
0,0,adults,4,OMCM,0.0167835413387,0.000000
0,0,adults,4,CMCM,0.0167835413387,0.004384
0,0,adults,4,OOCM,0.0167835413387,0.038658
0,0,adults,4,OCOM,0.0167835413387,0.018671
0,0,adults,4,OOMM,0.0167835413387,0.893666
0,0,adults,4,CCMM,0.0167835413387,0.000000
0,0,adults,4,OCCM,0.0167835413387,0.013892
0,0,adults,4,OMOM,0.0167835413387,0.029237
0,0,adults,4,CCOM,0.0167835413387,0.000063
0,0,adults,4,COCM,0.0167835413387,0.000000
0,0,adults,4,COOM,0.0167835413387,0.001425
0,0,adults,5,CMOM,0.0135451498154,0.005023
0,0,adults,5,OMCM,0.0135451498154,0.000000
0,0,adults,5,CMCM,0.0135451498154,0.006423
0,0,adults,5,OOCM,0.0135451498154,0.000945
0,0,adults,5,OCOM,0.0135451498154,0.000002
0,0,adults,5,OOMM,0.0135451498154,0.976129
0,0,adults,5,CCMM,0.0135451498154,0.000000
0,0,adults,5,OCCM,0.0135451498154,0.000686
0,0,adults,5,OMOM,0.0135451498154,0.000000
0,0,adults,5,CCOM,0.0135451498154,0.006735
0,0,adults,5,COCM,0.0135451498154,0.003926
0,0,adults,5,COOM,0.0135451498154,0.000130
0,0,adults,6,CMOM,0.014480074347,0.000000
0,0,adults,6,OMCM,0.014480074347,0.000989
0,0,adults,6,CMCM,0.014480074347,0.001734
0,0,adults,6,OOCM,0.014480074347,0.019025
0,0,adults,6,OCOM,0.014480074347,0.002495
0,0,adults,6,OOMM,0.014480074347,0.973777
0,0,adults,6,CCMM,0.014480074347,0.000000
0,0,adults,6,OCCM,0.014480074347,0.000512
