sample,thin_sample,who,part,digits,value
27,27,adults,3,None,0.010849
27,27,adults,4,None,0.032793
27,27,adults,5,None,0.013203
27,27,adults,6,None,0.002786
27,27,adults,7,None,0.015741
27,27,adults,8,None,0.000132
27,27,adults,9,None,0.005362
28,28,adults,0,None,0.004910
28,28,adults,1,None,0.023566
28,28,adults,2,None,0.005755
28,28,adults,3,None,0.004515
28,28,adults,4,None,0.033144
28,28,adults,5,None,0.017452
28,28,adults,6,None,0.007272
28,28,adults,7,None,0.023756
28,28,adults,8,None,0.000238
28,28,adults,9,None,0.006054
29,29,adults,0,None,0.007872
29,29,adults,1,None,0.053283
29,29,adults,2,None,0.004351
29,29,adults,3,None,0.005708
29,29,adults,4,None,0.017866
29,29,adults,5,None,0.028644
29,29,adults,6,None,0.014653
29,29,adults,7,None,0.016979
29,29,adults,8,None,0.000340
29,29,adults,9,None,0.004878
30,30,adults,0,None,0.004258
30,30,adults,1,None,0.000381
30,30,adults,2,None,0.007158
30,30,adults,3,None,0.000354
30,30,adults,4,None,0.011123
30,30,adults,5,None,0.011154
30,30,adults,6,None,0.005458
30,30,adults,7,None,0.004513
30,30,adults,8,None,0.000535
30,30,adults,9,None,0.001273
31,31,adults,0,None,0.004140
31,31,adults,1,None,0.001525
31,31,adults,2,None,0.002387
31,31,adults,3,None,0.000506
31,31,adults,4,None,0.011392
31,31,adults,5,None,0.004132
31,31,adults,6,None,0.007092
31,31,adults,7,None,0.004367
31,31,adults,8,None,0.000557
31,31,adults,9,None,0.001414
32,32,adults,0,None,0.001908
32,32,adults,1,None,0.011935
32,32,adults,2,None,0.000821
32,32,adults,3,None,0.046657
32,32,adults,4,None,0.006742
32,32,adults,5,None,0.017671
32,32,adults,6,None,0.000225
32,32,adults,7,None,0.009344
32,32,adults,8,None,0.025585
32,32,adults,9,None,0.000207
33,33,adults,0,None,0.001747
33,33,adults,1,None,0.006653
33,33,adults,2,None,0.000897
33,33,adults,3,None,0.045578
33,33,adults,4,None,0.001974
33,33,adults,5,None,0.029835
33,33,adults,6,None,0.000204
33,33,adults,7,None,0.009563
33,33,adults,8,None,0.029953
33,33,adults,9,None,0.000493
34,34,adults,0,None,0.005995
34,34,adults,1,None,0.023754
34,34,adults,2,None,0.003998
34,34,adults,3,None,0.000864
34,34,adults,4,None,0.013391
34,34,adults,5,None,0.002939
34,34,adults,6,None,0.000005
34,34,adults,7,None,0.013298
34,34,adults,8,None,0.005373
34,34,adults,9,None,0.000980
35,35,adults,0,None,0.005958
35,35,adults,1,None,0.000452
35,35,adults,2,None,0.010373
35,35,adults,3,None,0.000132
