sample,thin_sample,who,which,forward,value
25,25,kids,OMOC,None,0.073916
25,25,kids,OOCM,None,0.297049
25,25,kids,OCCO,None,0.045307
25,25,kids,CCOO,None,0.067559
25,25,kids,COCO,None,0.038199
25,25,kids,COOM,None,0.050699
26,26,kids,OMCO,None,0.043503
26,26,kids,OCOM,None,0.116147
26,26,kids,OOMC,None,0.287338
26,26,kids,OMOC,None,0.098673
26,26,kids,OOCM,None,0.252114
26,26,kids,OCCO,None,0.065063
26,26,kids,CCOO,None,0.041711
26,26,kids,COCO,None,0.037928
26,26,kids,COOM,None,0.057522
27,27,kids,OMCO,None,0.040682
27,27,kids,OCOM,None,0.133099
27,27,kids,OOMC,None,0.283621
27,27,kids,OMOC,None,0.085808
27,27,kids,OOCM,None,0.232402
27,27,kids,OCCO,None,0.088084
27,27,kids,CCOO,None,0.035363
27,27,kids,COCO,None,0.044242
27,27,kids,COOM,None,0.056699
28,28,kids,OMCO,None,0.027633
28,28,kids,OCOM,None,0.074788
28,28,kids,OOMC,None,0.252150
28,28,kids,OMOC,None,0.043981
28,28,kids,OOCM,None,0.432681
28,28,kids,OCCO,None,0.031498
28,28,kids,CCOO,None,0.039856
28,28,kids,COCO,None,0.045798
28,28,kids,COOM,None,0.051615
29,29,kids,OMCO,None,0.026750
29,29,kids,OCOM,None,0.076809
29,29,kids,OOMC,None,0.259341
29,29,kids,OMOC,None,0.041517
29,29,kids,OOCM,None,0.422662
29,29,kids,OCCO,None,0.032815
29,29,kids,CCOO,None,0.039523
29,29,kids,COCO,None,0.047756
29,29,kids,COOM,None,0.052826
30,30,kids,OMCO,None,0.031399
30,30,kids,OCOM,None,0.075158
30,30,kids,OOMC,None,0.252612
30,30,kids,OMOC,None,0.043913
30,30,kids,OOCM,None,0.440084
30,30,kids,OCCO,None,0.031030
30,30,kids,CCOO,None,0.032943
30,30,kids,COCO,None,0.044749
30,30,kids,COOM,None,0.048113
31,31,kids,OMCO,None,0.031399
31,31,kids,OCOM,None,0.075158
31,31,kids,OOMC,None,0.252612
31,31,kids,OMOC,None,0.043913
31,31,kids,OOCM,None,0.440084
31,31,kids,OCCO,None,0.031030
31,31,kids,CCOO,None,0.032943
31,31,kids,COCO,None,0.044749
31,31,kids,COOM,None,0.048113
32,32,kids,OMCO,None,0.031215
32,32,kids,OCOM,None,0.077330
32,32,kids,OOMC,None,0.253212
32,32,kids,OMOC,None,0.044861
32,32,kids,OOCM,None,0.437756
32,32,kids,OCCO,None,0.030053
32,32,kids,CCOO,None,0.033347
32,32,kids,COCO,None,0.044596
32,32,kids,COOM,None,0.047629
33,33,kids,OMCO,None,0.031215
33,33,kids,OCOM,None,0.077330
33,33,kids,OOMC,None,0.253212
33,33,kids,OMOC,None,0.044861
33,33,kids,OOCM,None,0.437756
33,33,kids,OCCO,None,0.030053
33,33,kids,CCOO,None,0.033347
33,33,kids,COCO,None,0.044596
33,33,kids,COOM,None,0.047629
34,34,kids,OMCO,None,0.034436
34,34,kids,OCOM,None,0.068323
34,34,kids,OOMC,None,0.267068
34,34,kids,OMOC,None,0.043074
34,34,kids,OOCM,None,0.422284
34,34,kids,OCCO,None,0.033361
34,34,kids,CCOO,None,0.044028
34,34,kids,COCO,None,0.040223
34,34,kids,COOM,None,0.047202
35,35,kids,OMCO,None,0.051486
35,35,kids,OCOM,None,0.085904
35,35,kids,OOMC,None,0.242828
35,35,kids,OMOC,None,0.053937
35,35,kids,OOCM,None,0.370724
35,35,kids,OCCO,None,0.046715
35,35,kids,CCOO,None,0.051782
35,35,kids,COCO,None,0.054457
35,35,kids,COOM,None,0.042167
36,36,kids,OMCO,None,0.052079
36,36,kids,OCOM,None,0.061310
36,36,kids,OOMC,None,0.262131
36,36,kids,OMOC,None,0.077615
36,36,kids,OOCM,None,0.372248
36,36,kids,OCCO,None,0.041372
36,36,kids,CCOO,None,0.046281
36,36,kids,COCO,None,0.042288
36,36,kids,COOM,None,0.044677
37,37,kids,OMCO,None,0.051303
37,37,kids,OCOM,None,0.060277
37,37,kids,OOMC,None,0.307236
37,37,kids,OMOC,None,0.065018
37,37,kids,OOCM,None,0.359266
37,37,kids,OCCO,None,0.035773
37,37,kids,CCOO,None,0.044767
37,37,kids,COCO,None,0.036262
37,37,kids,COOM,None,0.040099
38,38,kids,OMCO,None,0.047730
38,38,kids,OCOM,None,0.056278
38,38,kids,OOMC,None,0.312992
38,38,kids,OMOC,None,0.056640
38,38,kids,OOCM,None,0.367628
38,38,kids,OCCO,None,0.035924
38,38,kids,CCOO,None,0.045119
38,38,kids,COCO,None,0.039066
38,38,kids,COOM,None,0.038623
39,39,kids,OMCO,None,0.056686
39,39,kids,OCOM,None,0.122499
39,39,kids,OOMC,None,0.309184
39,39,kids,OMOC,None,0.041086
39,39,kids,OOCM,None,0.283631
39,39,kids,OCCO,None,0.064001
39,39,kids,CCOO,None,0.027405
39,39,kids,COCO,None,0.042315
39,39,kids,COOM,None,0.053192
40,40,kids,OMCO,None,0.054925
40,40,kids,OCOM,None,0.115338
40,40,kids,OOMC,None,0.271226
40,40,kids,OMOC,None,0.043796
40,40,kids,OOCM,None,0.313380
40,40,kids,OCCO,None,0.072309
40,40,kids,CCOO,None,0.026347
40,40,kids,COCO,None,0.041813
40,40,kids,COOM,None,0.060866
41,41,kids,OMCO,None,0.049188
41,41,kids,OCOM,None,0.084652
41,41,kids,OOMC,None,0.218441
41,41,kids,OMOC,None,0.056460
41,41,kids,OOCM,None,0.289911
41,41,kids,OCCO,None,0.078024
41,41,kids,CCOO,None,0.051677
41,41,kids,COCO,None,0.060367
41,41,kids,COOM,None,0.111280
42,42,kids,OMCO,None,0.054101
42,42,kids,OCOM,None,0.097554
42,42,kids,OOMC,None,0.200872
42,42,kids,OMOC,None,0.046114
42,42,kids,OOCM,None,0.304070
42,42,kids,OCCO,None,0.085998
42,42,kids,CCOO,None,0.046865
42,42,kids,COCO,None,0.064416
42,42,kids,COOM,None,0.100010
43,43,kids,OMCO,None,0.050978
43,43,kids,OCOM,None,0.069585
43,43,kids,OOMC,None,0.234424
43,43,kids,OMOC,None,0.053797
43,43,kids,OOCM,None,0.330155
43,43,kids,OCCO,None,0.074111
43,43,kids,CCOO,None,0.051259
43,43,kids,COCO,None,0.070775
43,43,kids,COOM,None,0.064917
44,44,kids,OMCO,None,0.035188
44,44,kids,OCOM,None,0.099872
44,44,kids,OOMC,None,0.262083
44,44,kids,OMOC,None,0.053993
44,44,kids,OOCM,None,0.292080
44,44,kids,OCCO,None,0.041901
44,44,kids,CCOO,None,0.062167
44,44,kids,COCO,None,0.070801
44,44,kids,COOM,None,0.081915
45,45,kids,OMCO,None,0.034444
45,45,kids,OCOM,None,0.093221
45,45,kids,OOMC,None,0.321181
45,45,kids,OMOC,None,0.061474
45,45,kids,OOCM,None,0.252004
45,45,kids,OCCO,None,0.047350
45,45,kids,CCOO,None,0.054884
45,45,kids,COCO,None,0.081214
45,45,kids,COOM,None,0.054228
46,46,kids,OMCO,None,0.034917
46,46,kids,OCOM,None,0.082839
46,46,kids,OOMC,None,0.260852
46,46,kids,OMOC,None,0.075527
46,46,kids,OOCM,None,0.307468
46,46,kids,OCCO,None,0.045362
46,46,kids,CCOO,None,0.044610
46,46,kids,COCO,None,0.063314
46,46,kids,COOM,None,0.085111
47,47,kids,OMCO,None,0.038757
47,47,kids,OCOM,None,0.062352
47,47,kids,OOMC,None,0.338293
47,47,kids,OMOC,None,0.053734
47,47,kids,OOCM,None,0.298656
47,47,kids,OCCO,None,0.040160
47,47,kids,CCOO,None,0.045379
47,47,kids,COCO,None,0.075241
47,47,kids,COOM,None,0.047428
48,48,kids,OMCO,None,0.031635
48,48,kids,OCOM,None,0.071479
48,48,kids,OOMC,None,0.350512
48,48,kids,OMOC,None,0.053980
48,48,kids,OOCM,None,0.293167
48,48,kids,OCCO,None,0.040722
48,48,kids,CCOO,None,0.042333
48,48,kids,COCO,None,0.061379
48,48,kids,COOM,None,0.054793
49,49,kids,OMCO,None,0.045404
49,49,kids,OCOM,None,0.060969
49,49,kids,OOMC,None,0.241939
49,49,kids,OMOC,None,0.061564
49,49,kids,OOCM,None,0.360382
49,49,kids,OCCO,None,0.047166
49,49,kids,CCOO,None,0.037512
49,49,kids,COCO,None,0.082688
49,49,kids,COOM,None,0.062375
50,50,kids,OMCO,None,0.060468
50,50,kids,OCOM,None,0.069993
50,50,kids,OOMC,None,0.213519
50,50,kids,OMOC,None,0.046938
50,50,kids,OOCM,None,0.350567
50,50,kids,OCCO,None,0.046819
50,50,kids,CCOO,None,0.042875
50,50,kids,COCO,None,0.069310
50,50,kids,COOM,None,0.099509
51,51,kids,OMCO,None,0.062668
51,51,kids,OCOM,None,0.079019
51,51,kids,OOMC,None,0.276000
51,51,kids,OMOC,None,0.076805
51,51,kids,OOCM,None,0.274226
51,51,kids,OCCO,None,0.052972
51,51,kids,CCOO,None,0.050228
51,51,kids,COCO,None,0.048063
51,51,kids,COOM,None,0.080019
52,52,kids,OMCO,None,0.069473
52,52,kids,OCOM,None,0.080519
52,52,kids,OOMC,None,0.331908
52,52,kids,OMOC,None,0.061802
52,52,kids,OOCM,None,0.208513
52,52,kids,OCCO,None,0.049934
52,52,kids,CCOO,None,0.059268
52,52,kids,COCO,None,0.036875
52,52,kids,COOM,None,0.101707
53,53,kids,OMCO,None,0.056824
53,53,kids,OCOM,None,0.074264
53,53,kids,OOMC,None,0.356219
53,53,kids,OMOC,None,0.058833
53,53,kids,OOCM,None,0.237820
53,53,kids,OCCO,None,0.037846
53,53,kids,CCOO,None,0.044926
53,53,kids,COCO,None,0.053834
53,53,kids,COOM,None,0.079435
54,54,kids,OMCO,None,0.058731
54,54,kids,OCOM,None,0.079904
54,54,kids,OOMC,None,0.333811
54,54,kids,OMOC,None,0.059808
54,54,kids,OOCM,None,0.234472
54,54,kids,OCCO,None,0.039618
