sample,thin_sample,who,part,digits,value
176,176,tsimane,0,None,2.680057
177,177,tsimane,0,None,2.488594
178,178,tsimane,0,None,2.914444
179,179,tsimane,0,None,2.597693
180,180,tsimane,0,None,3.012463
181,181,tsimane,0,None,7.248795
182,182,tsimane,0,None,4.085522
183,183,tsimane,0,None,6.956782
184,184,tsimane,0,None,5.234149
185,185,tsimane,0,None,5.438517
186,186,tsimane,0,None,4.101555
187,187,tsimane,0,None,3.631986
188,188,tsimane,0,None,3.094724
189,189,tsimane,0,None,3.634329
190,190,tsimane,0,None,4.448206
191,191,tsimane,0,None,4.878770
192,192,tsimane,0,None,5.387990
193,193,tsimane,0,None,5.285988
194,194,tsimane,0,None,5.633359
195,195,tsimane,0,None,4.974891
196,196,tsimane,0,None,4.927716
197,197,tsimane,0,None,5.076963
198,198,tsimane,0,None,5.897442
199,199,tsimane,0,None,3.155283
