sample,thin_sample,who,which,forward,value
36,36,tsimane,OOCM,None,0.321126
36,36,tsimane,OCCO,None,0.013857
36,36,tsimane,CCOO,None,0.048746
36,36,tsimane,COCO,None,0.027070
36,36,tsimane,COOM,None,0.040226
37,37,tsimane,OMCO,None,0.049145
37,37,tsimane,OCOM,None,0.080527
37,37,tsimane,OOMC,None,0.474605
37,37,tsimane,OMOC,None,0.023533
37,37,tsimane,OOCM,None,0.231758
37,37,tsimane,OCCO,None,0.019014
37,37,tsimane,CCOO,None,0.023596
37,37,tsimane,COCO,None,0.045325
37,37,tsimane,COOM,None,0.052496
38,38,tsimane,OMCO,None,0.032448
38,38,tsimane,OCOM,None,0.044366
38,38,tsimane,OOMC,None,0.486045
38,38,tsimane,OMOC,None,0.029936
38,38,tsimane,OOCM,None,0.205952
38,38,tsimane,OCCO,None,0.027842
38,38,tsimane,CCOO,None,0.032689
38,38,tsimane,COCO,None,0.081080
38,38,tsimane,COOM,None,0.059643
39,39,tsimane,OMCO,None,0.046640
39,39,tsimane,OCOM,None,0.068025
39,39,tsimane,OOMC,None,0.512945
39,39,tsimane,OMOC,None,0.040175
39,39,tsimane,OOCM,None,0.220072
39,39,tsimane,OCCO,None,0.017968
39,39,tsimane,CCOO,None,0.015980
39,39,tsimane,COCO,None,0.038253
39,39,tsimane,COOM,None,0.039942
40,40,tsimane,OMCO,None,0.046640
40,40,tsimane,OCOM,None,0.068025
40,40,tsimane,OOMC,None,0.512945
40,40,tsimane,OMOC,None,0.040175
40,40,tsimane,OOCM,None,0.220072
40,40,tsimane,OCCO,None,0.017968
40,40,tsimane,CCOO,None,0.015980
40,40,tsimane,COCO,None,0.038253
40,40,tsimane,COOM,None,0.039942
41,41,tsimane,OMCO,None,0.046640
41,41,tsimane,OCOM,None,0.068025
41,41,tsimane,OOMC,None,0.512945
41,41,tsimane,OMOC,None,0.040175
41,41,tsimane,OOCM,None,0.220072
41,41,tsimane,OCCO,None,0.017968
41,41,tsimane,CCOO,None,0.015980
41,41,tsimane,COCO,None,0.038253
41,41,tsimane,COOM,None,0.039942
42,42,tsimane,OMCO,None,0.082012
42,42,tsimane,OCOM,None,0.058814
42,42,tsimane,OOMC,None,0.474362
42,42,tsimane,OMOC,None,0.024244
42,42,tsimane,OOCM,None,0.226613
42,42,tsimane,OCCO,None,0.023424
