sample,thin_sample,who,which,forward,value
50,50,monkeys,OOCM,None,0.223952
50,50,monkeys,OCCO,None,0.015303
50,50,monkeys,CCOO,None,0.018521
50,50,monkeys,COCO,None,0.015004
50,50,monkeys,COOM,None,0.059255
51,51,monkeys,OMCO,None,0.249691
51,51,monkeys,OCOM,None,0.073822
51,51,monkeys,OOMC,None,0.363036
51,51,monkeys,OMOC,None,0.123415
51,51,monkeys,OOCM,None,0.076178
51,51,monkeys,OCCO,None,0.015141
51,51,monkeys,CCOO,None,0.012754
51,51,monkeys,COCO,None,0.051643
51,51,monkeys,COOM,None,0.034320
52,52,monkeys,OMCO,None,0.091723
52,52,monkeys,OCOM,None,0.151887
52,52,monkeys,OOMC,None,0.119063
52,52,monkeys,OMOC,None,0.211671
52,52,monkeys,OOCM,None,0.213093
52,52,monkeys,OCCO,None,0.022086
52,52,monkeys,CCOO,None,0.055009
52,52,monkeys,COCO,None,0.059156
52,52,monkeys,COOM,None,0.076313
53,53,monkeys,OMCO,None,0.121278
53,53,monkeys,OCOM,None,0.117695
53,53,monkeys,OOMC,None,0.141852
53,53,monkeys,OMOC,None,0.231258
53,53,monkeys,OOCM,None,0.215982
53,53,monkeys,OCCO,None,0.035137
53,53,monkeys,CCOO,None,0.012923
53,53,monkeys,COCO,None,0.009268
53,53,monkeys,COOM,None,0.114607
54,54,monkeys,OMCO,None,0.131327
54,54,monkeys,OCOM,None,0.079803
54,54,monkeys,OOMC,None,0.442061
54,54,monkeys,OMOC,None,0.080720
54,54,monkeys,OOCM,None,0.116200
54,54,monkeys,OCCO,None,0.037438
54,54,monkeys,CCOO,None,0.072252
54,54,monkeys,COCO,None,0.019372
54,54,monkeys,COOM,None,0.020827
55,55,monkeys,OMCO,None,0.136044
55,55,monkeys,OCOM,None,0.097652
55,55,monkeys,OOMC,None,0.393374
55,55,monkeys,OMOC,None,0.058272
55,55,monkeys,OOCM,None,0.212042
55,55,monkeys,OCCO,None,0.047067
55,55,monkeys,CCOO,None,0.037793
55,55,monkeys,COCO,None,0.012067
55,55,monkeys,COOM,None,0.005690
56,56,monkeys,OMCO,None,0.303202
56,56,monkeys,OCOM,None,0.061301
56,56,monkeys,OOMC,None,0.287699
56,56,monkeys,OMOC,None,0.074106
56,56,monkeys,OOCM,None,0.151994
56,56,monkeys,OCCO,None,0.030050
56,56,monkeys,CCOO,None,0.032312
56,56,monkeys,COCO,None,0.026727
56,56,monkeys,COOM,None,0.032610
57,57,monkeys,OMCO,None,0.129110
57,57,monkeys,OCOM,None,0.094230
57,57,monkeys,OOMC,None,0.403927
57,57,monkeys,OMOC,None,0.075584
57,57,monkeys,OOCM,None,0.139909
57,57,monkeys,OCCO,None,0.052217
57,57,monkeys,CCOO,None,0.018459
57,57,monkeys,COCO,None,0.053507
57,57,monkeys,COOM,None,0.033057
58,58,monkeys,OMCO,None,0.105072
58,58,monkeys,OCOM,None,0.038240
58,58,monkeys,OOMC,None,0.173305
58,58,monkeys,OMOC,None,0.378193
58,58,monkeys,OOCM,None,0.166159
58,58,monkeys,OCCO,None,0.019989
58,58,monkeys,CCOO,None,0.017222
58,58,monkeys,COCO,None,0.058423
58,58,monkeys,COOM,None,0.043397
59,59,monkeys,OMCO,None,0.136104
59,59,monkeys,OCOM,None,0.017002
59,59,monkeys,OOMC,None,0.279552
59,59,monkeys,OMOC,None,0.270370
59,59,monkeys,OOCM,None,0.152661
59,59,monkeys,OCCO,None,0.018340
59,59,monkeys,CCOO,None,0.022413
59,59,monkeys,COCO,None,0.073683
59,59,monkeys,COOM,None,0.029876
60,60,monkeys,OMCO,None,0.161130
60,60,monkeys,OCOM,None,0.049430
60,60,monkeys,OOMC,None,0.245416
60,60,monkeys,OMOC,None,0.160678
60,60,monkeys,OOCM,None,0.146062
60,60,monkeys,OCCO,None,0.048577
60,60,monkeys,CCOO,None,0.054780
60,60,monkeys,COCO,None,0.016845
